Customer_ID,Month,Previous_Reading,Current_Reading,Consumption_m3,Amount_Billed_RWF,Amount_Paid_RWF,Outstanding_Balance_RWF,Payment_Status,Meter_Status
CUST-000015,2025-06,2814.4,2837.2,22.8,14040.0,0.0,14040.0,Unpaid,Normal
CUST-000015,2025-07,2837.2,2861.3,24.1,14755.0,14755.0,0.0,Paid,Normal
CUST-000015,2025-08,2861.3,2885.9,24.6,15030.0,15030.0,0.0,Paid,Normal
CUST-000015,2025-09,2885.9,2903.5,17.6,11180.0,11180.0,0.0,Paid,Faulty
CUST-000015,2025-10,2903.5,2926.5,23.0,14150.0,8353.0,5797.0,Partial,Normal
CUST-000015,2025-11,2926.5,2947.2,20.7,12885.0,6137.0,6748.0,Partial,Normal
CUST-000015,2025-12,2947.2,2967.7,20.5,12775.0,5387.0,7388.0,Partial,Faulty
CUST-000016,2024-01,1962.8,1980.1,17.3,11015.0,11015.0,0.0,Paid,Normal
CUST-000016,2024-02,1980.1,1998.8,18.7,11785.0,0.0,11785.0,Unpaid,Normal
CUST-000016,2024-03,1998.8,2016.8,18.0,11400.0,11400.0,0.0,Paid,Normal
CUST-000016,2024-04,2016.8,2029.0,12.2,8210.0,8210.0,0.0,Paid,Normal
CUST-000016,2024-05,2029.0,2044.3,15.3,9915.0,9915.0,0.0,Paid,Normal
CUST-000016,2024-06,2044.3,2069.1,24.8,15140.0,10673.0,4467.0,Partial,Normal
CUST-000016,2024-07,2069.1,2089.9,20.8,12940.0,6391.0,6549.0,Partial,Normal
CUST-000016,2024-08,2089.9,2109.3,19.4,12170.0,12170.0,0.0,Paid,Normal
CUST-000016,2024-09,2109.3,2125.8,16.5,10575.0,0.0,10575.0,Unpaid,Normal
CUST-000016,2024-10,2125.8,2144.7,18.9,11895.0,11895.0,0.0,Paid,Normal
CUST-000016,2024-11,2144.7,2162.2,17.5,11125.0,7961.0,3164.0,Partial,Normal
CUST-000016,2024-12,2162.2,2181.9,19.7,12335.0,6965.0,5370.0,Partial,Normal
CUST-000016,2025-01,2181.9,2203.4,21.5,13325.0,6252.0,7073.0,Partial,Estimated
CUST-000016,2025-02,2203.4,2223.6,20.2,12610.0,0.0,12610.0,Unpaid,Normal
CUST-000016,2025-03,2223.6,2242.2,18.6,11730.0,11730.0,0.0,Paid,Normal
CUST-000016,2025-04,2242.2,2261.6,19.4,12170.0,12170.0,0.0,Paid,Normal
CUST-000016,2025-05,2261.6,2276.9,15.3,9915.0,9915.0,0.0,Paid,Normal
CUST-000016,2025-06,2276.9,2292.5,15.6,10080.0,3629.0,6451.0,Partial,Normal
CUST-000016,2025-07,2292.5,2311.5,19.0,11950.0,11950.0,0.0,Paid,Normal
CUST-000016,2025-08,2311.5,2324.7,13.2,8760.0,8760.0,0.0,Paid,Normal
CUST-000016,2025-09,2324.7,2339.8,15.1,9805.0,9805.0,0.0,Paid,Normal
CUST-000016,2025-10,2339.8,2356.2,16.4,10520.0,10520.0,0.0,Paid,Normal
CUST-000016,2025-11,2356.2,2374.6,18.4,11620.0,11620.0,0.0,Paid,Normal
CUST-000016,2025-12,2374.6,2394.4,19.8,12390.0,6359.0,6031.0,Partial,Normal
CUST-000017,2025-05,3560.3,3642.5,82.2,46710.0,46710.0,0.0,Paid,Normal
CUST-000017,2025-06,3642.5,3737.1,94.6,53530.0,0.0,53530.0,Unpaid,Normal
CUST-000017,2025-07,3737.1,3830.7,93.6,52980.0,52980.0,0.0,Paid,Normal
CUST-000017,2025-08,3830.7,3952.8,122.1,68655.0,68655.0,0.0,Paid,Normal
CUST-000017,2025-09,3952.8,4518.8463056273395,566.0463056273392,312825.0,50340.0,0.0,Paid,Normal
CUST-000017,2025-10,4041.6,4126.3,84.7,48085.0,48085.0,0.0,Paid,Normal
CUST-000017,2025-11,4126.3,4196.7,70.4,40220.0,40220.0,0.0,Paid,Normal
CUST-000017,2025-12,4196.7,4319.6,122.9,69095.0,69095.0,0.0,Paid,Normal
CUST-000018,2024-01,1552.2,1561.1,8.9,6395.0,6395.0,0.0,Paid,Normal
CUST-000018,2024-02,1561.1,1570.8,9.7,6835.0,6835.0,0.0,Paid,Normal
CUST-000018,2024-03,1570.8,1580.4,9.6,6780.0,6780.0,0.0,Paid,Normal
CUST-000018,2024-04,1580.4,1589.9,9.5,6725.0,6725.0,0.0,Paid,Normal
CUST-000018,2024-05,1589.9,1601.3,11.4,7770.0,7770.0,0.0,Paid,Normal
CUST-000018,2024-06,1601.3,1612.0,10.7,7385.0,7385.0,0.0,Paid,Normal
CUST-000018,2024-07,1612.0,1620.2,8.2,6010.0,6010.0,0.0,Paid,Normal
CUST-000018,2024-08,1620.2,1629.7,9.5,6725.0,6725.0,0.0,Paid,Normal
CUST-000018,2024-09,1629.7,1638.8,9.1,6505.0,6505.0,0.0,Paid,Normal
CUST-000018,2024-10,1638.8,1648.1,9.3,6615.0,6615.0,0.0,Paid,Normal
CUST-000018,2024-11,1648.1,1657.9,9.8,6890.0,6890.0,0.0,Paid,Normal
CUST-000018,2024-12,1657.9,1668.5,10.6,7330.0,7330.0,0.0,Paid,Faulty
CUST-000018,2025-01,1668.5,1679.7,11.2,7660.0,3878.0,3782.0,Partial,Normal
CUST-000018,2025-02,1679.7,1690.9,11.2,7660.0,7660.0,0.0,Paid,Normal
CUST-000018,2025-03,1690.9,1699.1,8.2,6010.0,6010.0,0.0,Paid,Normal
CUST-000018,2025-04,1699.1,1707.5,8.4,6120.0,6120.0,0.0,Paid,Normal
CUST-000018,2025-05,1707.5,1716.0,8.5,6175.0,6175.0,0.0,Paid,Normal
CUST-000018,2025-06,1716.0,1724.5,8.5,6175.0,6175.0,0.0,Paid,Normal
CUST-000018,2025-07,1724.5,1733.5,9.0,6450.0,6450.0,0.0,Paid,Normal
CUST-000018,2025-08,1733.5,1744.2,10.7,7385.0,0.0,7385.0,Unpaid,Normal
CUST-000018,2025-09,1744.2,1754.2,10.0,7000.0,7000.0,0.0,Paid,Normal
CUST-000018,2025-10,1754.2,1765.6,11.4,7770.0,7770.0,0.0,Paid,Normal
CUST-000018,2025-11,1765.6,1774.0,8.4,6120.0,6120.0,0.0,Paid,Normal
CUST-000018,2025-12,1774.0,1783.5,9.5,6725.0,3870.0,2855.0,Partial,Normal
CUST-000019,2024-01,4167.2,4189.2,22.0,13600.0,13600.0,0.0,Paid,Normal
CUST-000019,2024-02,4189.2,4221.4,32.2,19210.0,19210.0,0.0,Paid,Normal
CUST-000019,2024-03,4221.4,4250.7,29.3,17615.0,17615.0,0.0,Paid,Normal
CUST-000019,2024-04,4250.7,4275.7,25.0,15250.0,10792.0,4458.0,Partial,Normal
CUST-000019,2024-05,4275.7,4307.6,31.9,19045.0,0.0,19045.0,Unpaid,Normal
CUST-000019,2024-06,4307.6,4344.0,36.4,21520.0,21520.0,0.0,Paid,Normal
CUST-000019,2024-07,4344.0,4377.1,33.1,19705.0,10936.0,8769.0,Partial,Normal
CUST-000019,2024-08,4377.1,4410.8,33.7,20035.0,20035.0,0.0,Paid,Normal
CUST-000019,2024-09,4410.8,4441.3,30.5,18275.0,18275.0,0.0,Paid,Normal
CUST-000019,2024-10,4441.3,4472.6,31.3,18715.0,18715.0,0.0,Paid,Normal
CUST-000019,2024-11,4472.6,4499.8,27.2,16460.0,16460.0,0.0,Paid,Normal
CUST-000019,2024-12,4499.8,4527.8,28.0,16900.0,16900.0,0.0,Paid,Normal
CUST-000019,2025-01,4527.8,4565.3,37.5,22125.0,18378.0,3747.0,Partial,Normal
CUST-000019,2025-02,4565.3,4604.7,39.4,23170.0,23170.0,0.0,Paid,Normal
CUST-000019,2025-03,4604.7,4636.7,32.0,19100.0,19100.0,0.0,Paid,Normal
CUST-000019,2025-04,4636.7,4664.2,27.5,16625.0,16625.0,0.0,Paid,Normal
CUST-000019,2025-05,4664.2,4702.8,38.6,22730.0,22730.0,0.0,Paid,Normal
CUST-000019,2025-06,4702.8,4741.6,38.8,22840.0,22840.0,0.0,Paid,Normal
CUST-000019,2025-07,4741.6,4778.8,37.2,21960.0,21960.0,0.0,Paid,Normal
CUST-000019,2025-08,4778.8,4811.0,32.2,19210.0,19210.0,0.0,Paid,Normal
CUST-000019,2025-09,4811.0,4836.8,25.8,15690.0,15690.0,0.0,Paid,Normal
CUST-000019,2025-10,4836.8,4862.1,25.3,15415.0,15415.0,0.0,Paid,Normal
CUST-000019,2025-11,4862.1,4894.1,32.0,19100.0,19100.0,0.0,Paid,Normal
CUST-000019,2025-12,4894.1,4924.1,30.0,18000.0,18000.0,0.0,Paid,Normal
CUST-000020,2025-05,1817.7,1844.9,27.2,16460.0,16460.0,0.0,Paid,Normal
CUST-000020,2025-06,1844.9,1877.9,33.0,19650.0,19650.0,0.0,Paid,Normal
CUST-000020,2025-07,1877.9,1908.6,30.7,18385.0,6340.0,12045.0,Partial,Normal
CUST-000020,2025-08,1908.6,1935.1,26.5,16075.0,0.0,16075.0,Unpaid,Normal
CUST-000020,2025-09,1935.1,1955.6,20.5,12775.0,5403.0,7372.0,Partial,Faulty
CUST-000020,2025-10,1955.6,1978.3,22.7,13985.0,13985.0,0.0,Paid,Normal
CUST-000020,2025-11,1978.3,2009.8,31.5,18825.0,14873.0,3952.0,Partial,Normal
CUST-000020,2025-12,2009.8,2033.5,23.7,14535.0,0.0,14535.0,Unpaid,Faulty
CUST-000021,2025-02,2001.9,2037.3,35.4,20970.0,20970.0,0.0,Paid,Normal
CUST-000021,2025-03,2037.3,2065.8,28.5,17175.0,17175.0,0.0,Paid,Normal
CUST-000021,2025-04,2065.8,2096.0,30.2,18110.0,7961.0,10149.0,Partial,Normal
CUST-000021,2025-05,2096.0,2122.9,26.9,16295.0,16295.0,0.0,Paid,Normal
CUST-000021,2025-06,2122.9,2153.9,31.0,18550.0,0.0,18550.0,Unpaid,Normal
CUST-000021,2025-07,2153.9,2187.8,33.9,20145.0,20145.0,0.0,Paid,Normal
CUST-000021,2025-08,2187.8,2226.0,38.2,22510.0,22510.0,0.0,Paid,Normal
CUST-000021,2025-09,2226.0,2260.4,34.4,20420.0,20420.0,0.0,Paid,Normal
CUST-000021,2025-10,2260.4,2290.8,30.4,18220.0,18220.0,0.0,Paid,Normal
CUST-000021,2025-11,2290.8,2322.8,32.0,19100.0,19100.0,0.0,Paid,Normal
CUST-000021,2025-12,2322.8,2361.4,38.6,22730.0,22730.0,0.0,Paid,Normal
CUST-000022,2024-01,2471.3,2503.0,31.7,18935.0,18935.0,0.0,Paid,Normal
CUST-000022,2024-02,2503.0,2536.1,33.1,19705.0,19705.0,0.0,Paid,Normal
CUST-000022,2024-03,2536.1,2566.6,30.5,18275.0,18275.0,0.0,Paid,Estimated
CUST-000022,2024-04,2566.6,2592.1,25.5,15525.0,15525.0,0.0,Paid,Faulty
CUST-000022,2024-05,2592.1,2618.1,26.0,15800.0,15800.0,0.0,Paid,Normal
CUST-000022,2024-06,2618.1,2650.9,32.8,19540.0,19540.0,0.0,Paid,Normal
CUST-000022,2024-07,2650.9,2684.9,34.0,20200.0,20200.0,0.0,Paid,Normal
CUST-000022,2024-08,2684.9,2721.0,36.1,21355.0,21355.0,0.0,Paid,Normal
CUST-000022,2024-09,2721.0,2745.6,24.6,15030.0,8534.0,6496.0,Partial,Normal
CUST-000022,2024-10,2745.6,2745.6,0.0,1500.0,18385.0,0.0,Paid,Faulty
CUST-000022,2024-11,2776.3,2795.8,19.5,12225.0,6506.0,5719.0,Partial,Normal
CUST-000022,2024-12,2795.8,2825.2,29.4,17670.0,17670.0,0.0,Paid,Normal
CUST-000022,2025-01,2825.2,2857.8,32.6,19430.0,19430.0,0.0,Paid,Normal
CUST-000022,2025-02,2857.8,2895.4,37.6,22180.0,22180.0,0.0,Paid,Normal
CUST-000022,2025-03,2895.4,2919.9,24.5,14975.0,14975.0,0.0,Paid,Normal
CUST-000022,2025-04,2919.9,2945.8,25.9,15745.0,8941.0,6804.0,Partial,Normal
CUST-000022,2025-05,2945.8,2969.8,24.0,14700.0,14700.0,0.0,Paid,Normal
CUST-000022,2025-06,2969.8,3007.6,37.8,22290.0,22290.0,0.0,Paid,Normal
CUST-000022,2025-07,3007.6,3037.6,30.0,18000.0,0.0,18000.0,Unpaid,Normal
CUST-000022,2025-08,3037.6,3067.5,29.9,17945.0,15042.0,2903.0,Partial,Normal
CUST-000022,2025-09,3067.5,3090.7,23.2,14260.0,8086.0,6174.0,Partial,Normal
CUST-000022,2025-10,3090.7,3113.6,22.9,14095.0,14095.0,0.0,Paid,Normal
CUST-000022,2025-11,3113.6,3139.3,25.7,15635.0,15635.0,0.0,Paid,Normal
CUST-000022,2025-12,3139.3,3171.2,31.9,19045.0,19045.0,0.0,Paid,Normal
CUST-000023,2024-01,2212.6,2226.3,13.7,9035.0,9035.0,0.0,Paid,Normal
CUST-000023,2024-02,2226.3,2246.9,20.6,12830.0,12830.0,0.0,Paid,Normal
CUST-000023,2024-03,2246.9,2246.9,0.0,1500.0,11125.0,0.0,Paid,Normal
CUST-000023,2024-04,2264.4,2278.4,14.0,9200.0,5038.0,4162.0,Partial,Normal
CUST-000023,2024-05,2278.4,2293.2,14.8,9640.0,9640.0,0.0,Paid,Normal
CUST-000023,2024-06,2293.2,2312.1,18.9,11895.0,11895.0,0.0,Paid,Normal
CUST-000023,2024-07,2312.1,2330.0,17.9,11345.0,0.0,11345.0,Unpaid,Normal
CUST-000023,2024-08,2330.0,2348.7,18.7,11785.0,11785.0,0.0,Paid,Normal
CUST-000023,2024-09,2348.7,2362.7,14.0,9200.0,9200.0,0.0,Paid,Normal
CUST-000023,2024-10,2362.7,2375.4,12.7,8485.0,5305.0,3180.0,Partial,Normal
CUST-000023,2024-11,2375.4,2385.3,9.9,6945.0,4272.0,2673.0,Partial,Normal
CUST-000023,2024-12,2385.3,2401.6,16.3,10465.0,6856.0,3609.0,Partial,Normal
CUST-000023,2025-01,2401.6,2418.3,16.7,10685.0,10685.0,0.0,Paid,Normal
CUST-000023,2025-02,2418.3,2435.8,17.5,11125.0,7924.0,3201.0,Partial,Normal
CUST-000023,2025-03,2435.8,2455.0,19.2,12060.0,3933.0,8127.0,Partial,Normal
CUST-000023,2025-04,2455.0,2467.6,12.6,8430.0,8430.0,0.0,Paid,Normal
CUST-000023,2025-05,2467.6,2481.1,13.5,8925.0,11059.0,0.0,Paid,Normal
CUST-000023,2025-06,2481.1,2501.1,20.0,12500.0,12500.0,0.0,Paid,Normal
CUST-000023,2025-07,2501.1,2517.7,16.6,10630.0,10630.0,0.0,Paid,Normal
CUST-000023,2025-08,2517.7,2532.6,14.9,9695.0,9695.0,0.0,Paid,Normal
CUST-000023,2025-09,2532.6,2545.8,13.2,8760.0,8760.0,0.0,Paid,Normal
CUST-000023,2025-10,2545.8,2557.0,11.2,7660.0,3107.0,4553.0,Partial,Normal
CUST-000023,2025-11,2557.0,2570.8,13.8,9090.0,0.0,9090.0,Unpaid,Normal
CUST-000023,2025-12,2570.8,2589.1,18.3,11565.0,11565.0,0.0,Paid,Normal
CUST-000024,2024-01,2766.8,2795.8,29.0,17450.0,17450.0,0.0,Paid,Normal
CUST-000024,2024-02,2795.8,2826.7,30.9,18495.0,18495.0,0.0,Paid,Normal
CUST-000024,2024-03,2826.7,2848.9,22.2,13710.0,13710.0,0.0,Paid,Normal
CUST-000024,2024-04,2848.9,2870.7,21.8,13490.0,4060.0,9430.0,Partial,Normal
CUST-000024,2024-05,2870.7,2893.2,22.5,13875.0,13875.0,0.0,Paid,Normal
CUST-000024,2024-06,2893.2,2917.1,23.9,14645.0,0.0,14645.0,Unpaid,Normal
CUST-000024,2024-07,2917.1,2943.6,26.5,16075.0,16075.0,0.0,Paid,Normal
CUST-000024,2024-08,2943.6,2966.2,22.6,13930.0,13930.0,0.0,Paid,Normal
CUST-000024,2024-09,2966.2,2988.3,22.1,13655.0,13655.0,0.0,Paid,Normal
CUST-000024,2024-10,2988.3,3227.665947157155,239.3659471571552,133151.0,0.0,13435.0,Unpaid,Normal
CUST-000024,2024-11,3010.0,3026.6,16.6,10630.0,5277.0,5353.0,Partial,Normal
CUST-000024,2024-12,3026.6,3052.6,26.0,15800.0,15800.0,0.0,Paid,Normal
CUST-000024,2025-01,3052.6,3078.9,26.3,15965.0,15965.0,0.0,Paid,Normal
CUST-000024,2025-02,3078.9,3100.3,21.4,13270.0,10105.0,3165.0,Partial,Normal
CUST-000024,2025-03,3100.3,3122.2,21.9,13545.0,13545.0,0.0,Paid,Normal
CUST-000024,2025-04,3122.2,3143.3,21.1,13105.0,13105.0,0.0,Paid,Normal
CUST-000024,2025-05,3143.3,3162.7,19.4,12170.0,12170.0,0.0,Paid,Normal
CUST-000024,2025-06,3162.7,3187.5,24.8,15140.0,15140.0,0.0,Paid,Normal
CUST-000024,2025-07,3187.5,3209.3,21.8,13490.0,13490.0,0.0,Paid,Normal
CUST-000024,2025-08,3209.3,3236.0,26.7,16185.0,16185.0,0.0,Paid,Normal
CUST-000024,2025-09,3236.0,3258.0,22.0,13600.0,13600.0,0.0,Paid,Normal
CUST-000024,2025-10,3258.0,3279.8,21.8,13490.0,13490.0,0.0,Paid,Normal
CUST-000024,2025-11,3279.8,3301.6,21.8,13490.0,13490.0,0.0,Paid,Normal
CUST-000024,2025-12,3301.6,3329.8,28.2,17010.0,17010.0,0.0,Paid,Faulty
CUST-000025,2025-06,2088.9,2109.8,20.9,12995.0,0.0,12995.0,Unpaid,Normal
CUST-000025,2025-07,2109.8,2140.9,31.1,18605.0,18605.0,0.0,Paid,Normal
CUST-000025,2025-08,2140.9,2169.4,28.5,17175.0,17175.0,0.0,Paid,Normal
CUST-000025,2025-09,2169.4,2189.4,20.0,12500.0,0.0,12500.0,Unpaid,Normal
CUST-000025,2025-10,2189.4,2212.0,22.6,13930.0,13930.0,0.0,Paid,Normal
CUST-000025,2025-11,2212.0,2236.1,24.1,14755.0,14755.0,0.0,Paid,Normal
CUST-000025,2025-12,2236.1,2262.5,26.4,16020.0,16020.0,0.0,Paid,Normal
CUST-000026,2024-01,1245.3,1279.4,34.1,20255.0,10899.0,9356.0,Partial,Normal
CUST-000026,2024-02,1279.4,1315.8,36.4,21520.0,21520.0,0.0,Paid,Normal
CUST-000026,2024-03,1315.8,1343.9,28.1,16955.0,16955.0,0.0,Paid,Normal
CUST-000026,2024-04,1343.9,1379.0,35.1,20805.0,20805.0,0.0,Paid,Normal
CUST-000026,2024-05,1379.0,1409.9,30.9,18495.0,18495.0,0.0,Paid,Faulty
CUST-000026,2024-06,1409.9,1447.8,37.9,22345.0,22345.0,0.0,Paid,Normal
CUST-000026,2024-07,1447.8,1480.2,32.4,19320.0,19320.0,0.0,Paid,Normal
CUST-000026,2024-08,1480.2,1513.8,33.6,19980.0,19980.0,0.0,Paid,Normal
CUST-000026,2024-09,1513.8,1544.7,30.9,18495.0,18495.0,0.0,Paid,Normal
CUST-000026,2024-10,1544.7,1567.7,23.0,14150.0,14150.0,0.0,Paid,Normal
CUST-000026,2024-11,1567.7,1597.8,30.1,18055.0,7317.0,10738.0,Partial,Normal
CUST-000026,2024-12,1597.8,1632.7,34.9,20695.0,20695.0,0.0,Paid,Normal
CUST-000026,2025-01,1632.7,1674.1,41.4,24270.0,24270.0,0.0,Paid,Normal
CUST-000026,2025-02,1674.1,1702.6,28.5,17175.0,17175.0,0.0,Paid,Normal
CUST-000026,2025-03,1702.6,1734.1,31.5,18825.0,18825.0,0.0,Paid,Normal
CUST-000026,2025-04,1734.1,1763.7,29.6,17780.0,0.0,17780.0,Unpaid,Normal
CUST-000026,2025-05,1763.7,1793.1,29.4,17670.0,10301.0,7369.0,Partial,Normal
CUST-000026,2025-06,1793.1,1826.1,33.0,19650.0,0.0,19650.0,Unpaid,Normal
CUST-000026,2025-07,1826.1,1861.4,35.3,20915.0,6631.0,14284.0,Partial,Normal
CUST-000026,2025-08,1861.4,1895.2,33.8,20090.0,20090.0,0.0,Paid,Normal
CUST-000026,2025-09,1895.2,1926.6,31.4,18770.0,14476.0,4294.0,Partial,Normal
CUST-000026,2025-10,1926.6,1951.2,24.6,15030.0,15030.0,0.0,Paid,Normal
CUST-000026,2025-11,1951.2,1979.7,28.5,17175.0,5930.0,11245.0,Partial,Normal
CUST-000026,2025-12,1979.7,2004.0,24.3,14865.0,10851.0,4014.0,Partial,Normal
CUST-000027,2025-04,2732.0,2751.9,19.9,12445.0,12445.0,0.0,Paid,Normal
CUST-000027,2025-05,2751.9,2771.9,20.0,12500.0,12500.0,0.0,Paid,Normal
CUST-000027,2025-06,2771.9,2798.1,26.2,15910.0,15910.0,0.0,Paid,Normal
CUST-000027,2025-07,2798.1,2819.4,21.3,13215.0,9347.0,3868.0,Partial,Normal
CUST-000027,2025-08,2819.4,2842.0,22.6,13930.0,10587.0,3343.0,Partial,Faulty
CUST-000027,2025-09,2842.0,2861.1,19.1,12005.0,12005.0,0.0,Paid,Normal
CUST-000027,2025-10,2861.1,2881.9,20.8,12940.0,12940.0,0.0,Paid,Faulty
CUST-000027,2025-11,2881.9,2906.4,24.5,14975.0,14975.0,0.0,Paid,Normal
CUST-000027,2025-12,2906.4,2932.0,25.6,15580.0,15580.0,0.0,Paid,Normal
CUST-000028,2024-01,4289.2,4314.3,25.1,15305.0,15305.0,0.0,Paid,Normal
CUST-000028,2024-02,4314.3,4339.9,25.6,15580.0,15580.0,0.0,Paid,Normal
CUST-000028,2024-03,4339.9,4366.8,26.9,16295.0,16295.0,0.0,Paid,Normal
CUST-000028,2024-04,4366.8,4387.0,20.2,12610.0,12610.0,0.0,Paid,Normal
CUST-000028,2024-05,4387.0,4406.8,19.8,12390.0,12390.0,0.0,Paid,Faulty
CUST-000028,2024-06,4406.8,4432.5,25.7,15635.0,12662.0,2973.0,Partial,Normal
CUST-000028,2024-07,4432.5,4457.4,24.9,15195.0,15195.0,0.0,Paid,Normal
CUST-000028,2024-08,4457.4,4481.1,23.7,14535.0,14535.0,0.0,Paid,Normal
CUST-000028,2024-09,4481.1,4481.1,0.0,1500.0,14645.0,0.0,Paid,Normal
CUST-000028,2024-10,4505.0,4524.1,19.1,12005.0,8962.0,3043.0,Partial,Normal
CUST-000028,2024-11,4524.1,4548.4,24.3,14865.0,14865.0,0.0,Paid,Normal
CUST-000028,2024-12,4548.4,4567.6,19.2,12060.0,12060.0,0.0,Paid,Normal
CUST-000028,2025-01,4567.6,4593.0,25.4,15470.0,15470.0,0.0,Paid,Normal
CUST-000028,2025-02,4593.0,4616.5,23.5,14425.0,6522.0,7903.0,Partial,Normal
CUST-000028,2025-03,4616.5,4638.9,22.4,13820.0,9191.0,4629.0,Partial,Normal
CUST-000028,2025-04,4638.9,4660.9,22.0,13600.0,0.0,13600.0,Unpaid,Normal
CUST-000028,2025-05,4660.9,4685.9,25.0,15250.0,15250.0,0.0,Paid,Normal
CUST-000028,2025-06,4685.9,4714.1,28.2,17010.0,17010.0,0.0,Paid,Normal
CUST-000028,2025-07,4714.1,4736.4,22.3,13765.0,13765.0,0.0,Paid,Normal
CUST-000028,2025-08,4736.4,4760.2,23.8,14590.0,14590.0,0.0,Paid,Normal
CUST-000028,2025-09,4760.2,4786.0,25.8,15690.0,15690.0,0.0,Paid,Normal
CUST-000028,2025-10,4786.0,4805.8,19.8,12390.0,6929.0,5461.0,Partial,Normal
CUST-000028,2025-11,4805.8,4825.8,20.0,12500.0,12500.0,0.0,Paid,Normal
CUST-000028,2025-12,4825.8,4848.8,23.0,14150.0,14150.0,0.0,Paid,Normal
CUST-000029,2024-01,246.8,288.0,41.2,24160.0,24160.0,0.0,Paid,Normal
CUST-000029,2024-02,288.0,323.4,35.4,20970.0,0.0,20970.0,Unpaid,Normal
CUST-000029,2024-03,323.4,363.9,40.5,23775.0,23775.0,0.0,Paid,Normal
CUST-000029,2024-04,363.9,396.3,32.4,19320.0,19320.0,0.0,Paid,Normal
CUST-000029,2024-05,396.3,432.1,35.8,21190.0,13994.0,7196.0,Partial,Normal
CUST-000029,2024-06,432.1,466.5,34.4,20420.0,7662.0,12758.0,Partial,Normal
CUST-000029,2024-07,466.5,502.1,35.6,21080.0,21080.0,0.0,Paid,Normal
CUST-000029,2024-08,502.1,551.5,49.4,28670.0,14128.0,14542.0,Partial,Normal
CUST-000029,2024-09,551.5,583.2,31.7,18935.0,18935.0,0.0,Paid,Normal
CUST-000029,2024-10,583.2,623.6,40.4,23720.0,0.0,23720.0,Unpaid,Normal
CUST-000029,2024-11,623.6,657.4,33.8,20090.0,20090.0,0.0,Paid,Estimated
CUST-000029,2024-12,657.4,694.8,37.4,22070.0,22070.0,0.0,Paid,Normal
CUST-000029,2025-01,694.8,739.8,45.0,26250.0,16735.0,9515.0,Partial,Normal
CUST-000029,2025-02,739.8,781.9,42.1,24655.0,24655.0,0.0,Paid,Normal
CUST-000029,2025-03,781.9,815.3,33.4,19870.0,19870.0,0.0,Paid,Normal
CUST-000029,2025-04,815.3,850.1,34.8,20640.0,0.0,20640.0,Unpaid,Normal
CUST-000029,2025-05,850.1,888.6,38.5,22675.0,22675.0,0.0,Paid,Normal
CUST-000029,2025-06,888.6,937.0,48.4,28120.0,8736.0,19384.0,Partial,Estimated
CUST-000029,2025-07,937.0,991.6,54.6,31530.0,31530.0,0.0,Paid,Normal
CUST-000029,2025-08,991.6,1022.7,31.1,18605.0,18605.0,0.0,Paid,Normal
CUST-000029,2025-09,1022.7,1056.2,33.5,19925.0,12643.0,7282.0,Partial,Normal
CUST-000029,2025-10,1056.2,1090.7,34.5,20475.0,13339.0,7136.0,Partial,Normal
CUST-000029,2025-11,1090.7,1126.1,35.4,20970.0,0.0,20970.0,Unpaid,Normal
CUST-000029,2025-12,1126.1,1159.5,33.4,19870.0,19870.0,0.0,Paid,Normal
CUST-000030,2024-01,367.6,401.7,34.1,20255.0,20255.0,0.0,Paid,Normal
CUST-000030,2024-02,401.7,431.4,29.7,17835.0,17835.0,0.0,Paid,Normal
CUST-000030,2024-03,431.4,456.8,25.4,15470.0,15470.0,0.0,Paid,Normal
CUST-000030,2024-04,456.8,486.3,29.5,17725.0,17725.0,0.0,Paid,Normal
CUST-000030,2024-05,486.3,520.0,33.7,20035.0,0.0,20035.0,Unpaid,Normal
CUST-000030,2024-06,520.0,552.4,32.4,19320.0,19320.0,0.0,Paid,Normal
CUST-000030,2024-07,552.4,583.2,30.8,18440.0,18440.0,0.0,Paid,Normal
CUST-000030,2024-08,583.2,619.9,36.7,21685.0,21685.0,0.0,Paid,Normal
CUST-000030,2024-09,619.9,652.4,32.5,19375.0,19375.0,0.0,Paid,Normal
CUST-000030,2024-10,652.4,687.0,34.6,20530.0,20530.0,0.0,Paid,Normal
CUST-000030,2024-11,687.0,721.7,34.7,20585.0,0.0,20585.0,Unpaid,Normal
CUST-000030,2024-12,721.7,752.1,30.4,18220.0,0.0,18220.0,Unpaid,Normal
CUST-000030,2025-01,752.1,778.0,25.9,15745.0,15745.0,0.0,Paid,Normal
CUST-000030,2025-02,778.0,812.5,34.5,20475.0,20475.0,0.0,Paid,Normal
CUST-000030,2025-03,812.5,845.6,33.1,19705.0,14245.0,5460.0,Partial,Normal
CUST-000030,2025-04,845.6,872.8,27.2,16460.0,0.0,16460.0,Unpaid,Normal
CUST-000030,2025-05,872.8,906.7,33.9,20145.0,20145.0,0.0,Paid,Normal
CUST-000030,2025-06,906.7,941.3,34.6,20530.0,20530.0,0.0,Paid,Normal
CUST-000030,2025-07,941.3,971.3,30.0,18000.0,18000.0,0.0,Paid,Normal
CUST-000030,2025-08,971.3,1004.7,33.4,19870.0,0.0,19870.0,Unpaid,Normal
CUST-000030,2025-09,1004.7,1033.7,29.0,17450.0,0.0,17450.0,Unpaid,Normal
CUST-000030,2025-10,1033.7,1065.2,31.5,18825.0,18825.0,0.0,Paid,Normal
