Customer_ID,District,Sector,Cell,Customer_Type,Status,Connection_Date,Latitude,Longitude
CUST-000270,Nyarugenge,Kanyinya,Nyamweru,Residential,Active,2021-05-28,-1.977707,30.063572
CUST-000271,Nyarugenge,Gitega,Gacyamo,Non-Residential,Active,2025-11-25,-1.950793,30.002104
CUST-000272,Kicukiro,Nyarugunga,Kamashashi,Residential,Suspended,2023-05-20,-1.946572,30.113905
CUST-000273,Gasabo,Bumbogo,Nkuzuzu,Residential,Active,2023-07-17,-1.90454,30.135931
CUST-000274,Gasabo,Nduba,Sha,Residential,Active,2021-06-07,-1.859348,30.200468
CUST-000275,Nyarugenge,Mageragere,Ntungamo,Residential,Active,2024-07-19,-1.978486,30.091863
CUST-000276,Nyarugenge,Nyakabanda,Nyakabanda II,Public Taps,Active,2025-11-20,-1.978418,30.010338
CUST-000277,Nyarugenge,Gitega,Akabeza,Residential,Active,2022-04-04,-1.992167,30.064788
CUST-000278,Nyarugenge,Rwezamenyo,Kabuguru I,Residential,Active,2025-05-13,-1.926364,30.021942
CUST-000279,Gasabo,Nduba,Sha,Residential,Active,2023-03-18,-1.908981,30.172247
CUST-000280,Nyarugenge,Rwezamenyo,Kabuguru II,Residential,Active,2021-02-20,-1.99097,30.055829
CUST-000281,Kicukiro,Gahanga,Rwabutenge,Non-Residential,Active,2025-02-06,-1.982832,30.095007
CUST-000282,Gasabo,Rutunga,Indatemwa,Residential,Active,2022-11-29,-1.886842,30.112168
CUST-000283,Kicukiro,Kanombe,Rubirizi,Residential,Active,2023-04-25,-1.966127,30.134393
CUST-000284,Gasabo,Bumbogo,Nyabikenke,Residential,Active,2023-11-13,-1.930287,30.136917
CUST-000285,Gasabo,Gikomero,Munini,Residential,Transferred,2024-03-05,-1.829735,30.133074
CUST-000286,Kicukiro,Gahanga,Kagasa,Residential,Active,2021-11-09,-1.993297,30.076398
CUST-000287,Gasabo,Jali,Nkusi,Residential,Active,2025-08-15,-1.907138,30.122433
CUST-000288,Kicukiro,Kigarama,Karugira,Residential,Disconnected,2020-12-05,-2.001372,30.112905
CUST-000289,Gasabo,Ndera,Cyaruzinge,Residential,Active,2025-02-11,-1.894931,30.13229
CUST-000290,Gasabo,Kinyinya,Gasharu,Residential,Disconnected,2024-02-21,-1.919014,30.094033
CUST-000291,Nyarugenge,Mageragere,Runzenze,Residential,Active,2023-07-02,-1.972858,29.998145
CUST-000292,Nyarugenge,Gitega,Kora,Non-Residential,Active,2020-06-10,-1.938308,30.068067
CUST-000293,Gasabo,Nduba,Gasura,Residential,Active,2024-09-24,-1.911326,30.158778
CUST-000294,Kicukiro,Kagarama,Kanserege,Residential,Active,2020-09-13,-1.974231,30.100302
CUST-000295,Gasabo,Kinyinya,Gasharu,Residential,Active,2021-11-20,-1.871568,30.111992
CUST-000296,Gasabo,Kinyinya,Murama,Residential,Active,2025-05-20,-1.870919,30.166798
CUST-000297,Nyarugenge,Kigali,Kigali,Residential,Active,2023-02-15,-1.986418,30.095419
CUST-000298,Nyarugenge,Muhima,Amahoro,Residential,Active,2023-04-30,-1.965881,30.042906
CUST-000299,Kicukiro,Gahanga,Kagasa,Residential,Active,2023-07-17,-1.994005,30.086158
CUST-000300,Nyarugenge,Rwezamenyo,Rwezamenyo I,Residential,Active,2022-07-08,-1.982285,30.089189
CUST-000301,Gasabo,Rusororo,Ruhanga,Residential,Active,2020-01-06,-1.856214,30.15352
CUST-000302,Nyarugenge,Nyarugenge,Biryogo,Residential,Active,2025-12-29,-1.915334,30.097304
CUST-000303,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Active,2025-11-18,-1.938728,30.092162
CUST-000304,Gasabo,Rusororo,Mbandazi,Residential,Active,2024-06-12,-1.930912,30.102942
CUST-000305,Kicukiro,Niboye,Nyakabanda,Residential,Active,2023-05-05,-1.994556,30.111039
CUST-000306,Gasabo,Nduba,Muremure,Residential,Active,2024-09-17,-1.839938,30.122526
CUST-000307,Gasabo,Jabana,Kidashya,Residential,Active,2023-06-19,-1.840519,30.131095
CUST-000308,Kicukiro,Kigarama,Karugira,Residential,Active,2020-10-14,-1.963497,30.093168
CUST-000309,Gasabo,Remera,Rukiri I,Residential,Active,2020-11-24,-1.837924,30.188769
CUST-000310,Gasabo,Jali,Agateko,Residential,Active,2020-05-07,-1.898099,30.111134
CUST-000311,Kicukiro,Kicukiro,Gasharu,Residential,Active,2025-11-22,-1.958716,30.087247
CUST-000312,Nyarugenge,Nyamirambo,Cyivugiza,Non-Residential,Active,2022-12-15,-1.96183,30.108912
CUST-000313,Kicukiro,Gikondo,Kinunga,Residential,Active,2023-05-08,-1.990914,30.123505
CUST-000314,Nyarugenge,Muhima,Rugenge,Residential,Active,2023-05-28,-1.938476,30.047131
CUST-000315,Nyarugenge,Nyamirambo,Mumena,Non-Residential,Suspended,2024-08-11,-1.930227,30.119359
CUST-000316,Gasabo,Jabana,Ngiryi,Residential,Active,2025-03-26,-1.926477,30.168886
CUST-000317,Gasabo,Nduba,Muremure,Public Taps,Active,2023-08-16,-1.88012,30.145413
CUST-000318,Gasabo,Kinyinya,Gasharu,Non-Residential,Active,2022-07-24,-1.855326,30.147136
CUST-000319,Nyarugenge,Nyamirambo,Gasharu,Residential,Active,2024-02-21,-1.952154,30.110728
CUST-000320,Gasabo,Gatsata,Nyamugari,Residential,Transferred,2021-08-28,-1.929904,30.107463
CUST-000321,Gasabo,Nduba,Sha,Residential,Active,2024-04-01,-1.870748,30.111265
CUST-000322,Gasabo,Rutunga,Kacyatwa,Residential,Active,2021-01-08,-1.892291,30.077474
CUST-000323,Nyarugenge,Nyakabanda,Munanira I,Residential,Active,2023-09-15,-1.919695,30.075863
CUST-000324,Nyarugenge,Nyakabanda,Munanira II,Residential,Active,2020-01-16,-1.966635,30.065794
CUST-000325,Kicukiro,Gikondo,Kanserege,Public Taps,Active,2024-02-17,-1.956478,30.071352
CUST-000326,Gasabo,Jabana,Kidashya,Residential,Active,2025-02-07,-1.903212,30.151979
CUST-000327,Gasabo,Kimihurura,Kimihurura,Residential,Active,2021-12-31,-1.863993,30.17678
CUST-000328,Gasabo,Rusororo,Gasagara,Residential,Active,2021-05-12,-1.853741,30.091888
CUST-000329,Gasabo,Bumbogo,Musave,Residential,Active,2024-08-07,-1.837559,30.112079
CUST-000330,Nyarugenge,Gitega,Gacyamo,Residential,Active,2022-08-25,-1.970598,30.082232
CUST-000331,Kicukiro,Kanombe,Karama,Residential,Active,2025-01-06,-1.973467,30.094006
CUST-000332,Kicukiro,Masaka,Mbabe,Residential,Active,2021-08-30,-2.035152,30.104853
CUST-000333,Kicukiro,Gatenga,Gatenga,Residential,Active,2024-02-27,-1.990379,30.155156
CUST-000334,Gasabo,Nduba,Gasura,Residential,Active,2022-11-25,-1.860268,30.170683
CUST-000335,Gasabo,Rutunga,Kigabiro,Residential,Active,2024-12-17,-1.915942,30.123947
CUST-000336,Nyarugenge,Muhima,Amahoro,Residential,Disconnected,2021-04-14,-1.909684,30.090437
CUST-000337,Gasabo,Gikomero,Munini,Residential,Active,2020-10-13,-1.902965,30.123122
CUST-000338,Nyarugenge,Kigali,Nyabugogo,Non-Residential,Active,2020-06-04,-1.97201,30.039943
CUST-000339,Gasabo,Kinyinya,Gasharu,Residential,Suspended,2022-12-20,-1.949901,30.064016
CUST-000340,Gasabo,Bumbogo,Kinyaga,Non-Residential,Active,2023-03-31,-1.880436,30.073481
CUST-000341,Nyarugenge,Gitega,Kora,Residential,Active,2020-03-21,-1.9542,29.985259
CUST-000342,Gasabo,Kimironko,Bibare,Public Taps,Active,2025-05-18,-1.875297,30.120604
CUST-000343,Gasabo,Jabana,Ngiryi,Residential,Active,2024-08-17,-1.89205,30.1255
CUST-000344,Kicukiro,Niboye,Niboye,Residential,Active,2022-09-30,-1.936836,30.111467
CUST-000345,Kicukiro,Kicukiro,Kicukiro,Residential,Active,2024-01-17,-2.015318,30.10611
CUST-000346,Kicukiro,Kigarama,Nyarurama,Residential,Active,2024-01-26,-1.995058,30.080794
CUST-000347,Gasabo,Ndera,Mukuyu,Residential,Active,2025-03-15,-1.8422,30.196581
CUST-000348,Nyarugenge,Gitega,Kigarama,Residential,Active,2024-10-08,-1.924565,30.078841
CUST-000349,Nyarugenge,Nyarugenge,Agatare,Residential,Active,2020-05-20,-1.944683,30.078209
CUST-000350,Kicukiro,Gikondo,Kanserege,Residential,Active,2024-12-13,-1.953003,30.099321
CUST-000351,Kicukiro,Kagarama,Rukatsa,Residential,Active,2021-10-10,-1.984218,30.115031
CUST-000352,Gasabo,Nduba,Shango,Residential,Active,2022-06-29,-1.880618,30.062553
CUST-000353,Gasabo,Nduba,Gasanze,Residential,Active,2022-03-19,-1.967737,30.150774
CUST-000354,Kicukiro,Niboye,Gatare,Residential,Active,2025-02-20,-2.020784,30.124871
CUST-000355,Kicukiro,Nyarugunga,Kamashashi,Residential,Active,2025-04-29,-1.996971,30.078647
CUST-000356,Nyarugenge,Mageragere,Nyarufunzo,Residential,Active,2022-05-23,-1.9691,30.061888
CUST-000357,Nyarugenge,Muhima,Rugenge,Residential,Active,2021-06-10,-2.010952,30.034133
CUST-000358,Gasabo,Bumbogo,Kinyaga,Residential,Active,2021-01-11,-1.896714,30.12836
CUST-000359,Gasabo,Gikomero,Gasagara,Non-Residential,Active,2024-06-25,-1.86653,30.147583
CUST-000360,Nyarugenge,Muhima,Nyabugogo,Residential,Active,2023-01-27,-1.950891,30.095676
CUST-000361,Gasabo,Rusororo,Gasagara,Residential,Active,2022-09-09,-1.861925,30.144491
CUST-000362,Gasabo,Ndera,Mukuyu,Residential,Active,2024-01-21,-1.809748,30.122299
CUST-000363,Nyarugenge,Mageragere,Nyarurenzi,Residential,Active,2020-05-10,-1.964058,30.025678
CUST-000364,Nyarugenge,Kanyinya,Nzove,Residential,Active,2022-04-02,-2.003918,30.074496
CUST-000365,Kicukiro,Niboye,Nyakabanda,Residential,Disconnected,2021-12-15,-1.958853,30.169212
CUST-000366,Kicukiro,Nyarugunga,Nonko,Residential,Active,2021-09-22,-1.97512,30.10845
CUST-000367,Nyarugenge,Mageragere,Nyarufunzo,Residential,Active,2025-01-07,-2.007424,30.07069
CUST-000368,Nyarugenge,Kigali,Ruriba,Residential,Suspended,2021-02-25,-1.963498,30.053783
CUST-000369,Nyarugenge,Gitega,Akabahizi,Residential,Active,2024-07-24,-1.974578,30.01751
CUST-000370,Nyarugenge,Nyamirambo,Gasharu,Residential,Active,2021-03-17,-1.986479,30.077955
CUST-000371,Nyarugenge,Mageragere,Kavumu,Residential,Active,2024-12-08,-1.989201,30.072395
CUST-000372,Nyarugenge,Nyarugenge,Biryogo,Residential,Active,2025-02-11,-1.97856,30.034861
CUST-000373,Nyarugenge,Nyamirambo,Mumena,Residential,Active,2024-02-15,-1.904347,30.0727
CUST-000374,Gasabo,Rutunga,Gasabo,Residential,Active,2020-12-27,-1.876506,30.193183
CUST-000375,Nyarugenge,Mageragere,Runzenze,Residential,Active,2025-03-20,-1.957157,30.037145
CUST-000376,Gasabo,Jali,Agateko,Residential,Active,2024-04-02,-1.878781,30.116618
CUST-000377,Nyarugenge,Gitega,Akabahizi,Non-Residential,Suspended,2023-05-06,-1.980496,30.060435
CUST-000378,Gasabo,Gatsata,Nyamabuye,Residential,Active,2025-02-04,-1.82522,30.035978
CUST-000379,Gasabo,Rutunga,Kacyatwa,Residential,Active,2025-04-27,-1.900457,30.196496
CUST-000380,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Active,2020-12-24,-2.046337,30.113784
CUST-000381,Gasabo,Ndera,Mukuyu,Residential,Suspended,2024-03-31,-1.894097,30.109979
CUST-000382,Nyarugenge,Kimisagara,Kimisagara,Residential,Active,2022-01-03,-1.92658,30.063788
CUST-000383,Kicukiro,Niboye,Gatare,Residential,Active,2023-03-21,-1.996928,30.080977
CUST-000384,Nyarugenge,Nyakabanda,Nyakabanda II,Non-Residential,Active,2025-01-19,-1.983744,30.078275
CUST-000385,Kicukiro,Masaka,Gako,Residential,Active,2021-04-29,-1.976297,30.102668
CUST-000386,Nyarugenge,Muhima,Ubumwe,Residential,Active,2025-09-04,-1.93608,30.04494
CUST-000387,Kicukiro,Kanombe,Kabeza,Residential,Active,2023-11-10,-1.961691,30.125821
CUST-000388,Gasabo,Nduba,Gasura,Residential,Active,2023-09-22,-1.911436,30.16275
CUST-000389,Kicukiro,Gatenga,Gatenga,Non-Residential,Disconnected,2023-04-01,-1.965819,30.089037
CUST-000390,Gasabo,Remera,Rukiri I,Residential,Active,2025-05-01,-1.836749,30.186255
CUST-000391,Nyarugenge,Nyarugenge,Kiyovu,Residential,Suspended,2024-01-15,-1.923449,30.053205
CUST-000392,Kicukiro,Gatenga,Nyanza,Residential,Active,2023-03-16,-2.022519,30.103949
CUST-000393,Kicukiro,Masaka,Gako,Residential,Suspended,2022-05-12,-1.962055,30.105298
CUST-000394,Nyarugenge,Kimisagara,Kimisagara,Public Taps,Active,2024-11-15,-1.958595,30.05149
CUST-000395,Kicukiro,Masaka,Ayabaraya,Residential,Active,2025-06-07,-2.042213,30.104472
CUST-000396,Nyarugenge,Rwezamenyo,Kabuguru I,Residential,Active,2024-01-17,-1.96605,30.057834
CUST-000397,Nyarugenge,Muhima,Ubumwe,Residential,Active,2021-11-16,-1.903716,30.009804
CUST-000398,Nyarugenge,Nyamirambo,Rugarama,Residential,Active,2025-04-20,-2.012115,30.015346
CUST-000399,Kicukiro,Masaka,Cyimo,Residential,Active,2020-07-27,-1.969361,30.108097
CUST-000400,Gasabo,Kimihurura,Kimihurura,Residential,Active,2023-06-14,-1.931061,30.094278
CUST-000401,Nyarugenge,Nyakabanda,Munanira I,Residential,Active,2020-05-30,-1.957506,30.063198
CUST-000402,Nyarugenge,Nyakabanda,Nyakabanda II,Residential,Active,2023-08-01,-2.002957,30.117974
CUST-000403,Kicukiro,Masaka,Gako,Residential,Active,2023-01-05,-1.927205,30.134546
CUST-000404,Nyarugenge,Nyamirambo,Cyivugiza,Residential,Active,2022-10-29,-1.950904,30.026868
CUST-000405,Kicukiro,Niboye,Niboye,Residential,Active,2025-12-13,-1.950277,30.080416
CUST-000406,Nyarugenge,Mageragere,Kankuba,Public Taps,Active,2020-04-10,-1.980109,30.073985
CUST-000407,Gasabo,Kinyinya,Gasharu,Residential,Active,2022-05-15,-1.894688,30.173192
CUST-000408,Nyarugenge,Gitega,Kinyange,Residential,Active,2022-06-04,-1.984084,30.066848
CUST-000409,Nyarugenge,Kigali,Mwendo,Non-Residential,Active,2023-08-23,-1.973477,30.049169
CUST-000410,Gasabo,Rutunga,Gasabo,Residential,Active,2020-06-10,-1.827246,30.114766
CUST-000411,Kicukiro,Masaka,Gitaraga,Non-Residential,Active,2025-05-07,-1.939376,30.087953
CUST-000412,Gasabo,Rusororo,Kinyana,Residential,Disconnected,2023-12-06,-1.878387,30.109368
CUST-000413,Gasabo,Nduba,Shango,Residential,Active,2020-05-30,-1.828276,30.143822
CUST-000414,Kicukiro,Gikondo,Kanserege,Residential,Active,2022-01-31,-2.014333,30.074999
CUST-000415,Kicukiro,Gikondo,Kagunga,Non-Residential,Active,2022-02-20,-1.992931,30.118797
CUST-000416,Gasabo,Gikomero,Kibara,Residential,Active,2024-06-17,-1.917306,30.125389
CUST-000417,Nyarugenge,Mageragere,Ntungamo,Residential,Active,2021-07-11,-1.933058,30.031739
CUST-000418,Kicukiro,Kanombe,Busanza,Residential,Suspended,2020-05-15,-2.019191,30.144799
CUST-000419,Gasabo,Jabana,Bweramvura,Residential,Suspended,2020-10-12,-1.848349,30.124014
CUST-000420,Gasabo,Ndera,Bwiza,Non-Residential,Active,2020-10-20,-1.891056,30.133259
CUST-000421,Gasabo,Remera,Nyabisindu,Residential,Active,2025-02-07,-1.851296,30.086025
CUST-000422,Gasabo,Nduba,Sha,Residential,Active,2021-02-26,-1.912928,30.136658
CUST-000423,Gasabo,Kimihurura,Kamukina,Residential,Active,2025-03-17,-1.901911,30.120895
CUST-000424,Gasabo,Bumbogo,Nyagasozi,Non-Residential,Active,2022-06-27,-1.917089,30.131586
CUST-000425,Nyarugenge,Kimisagara,Kimisagara,Residential,Active,2023-07-17,-1.961783,30.075251
CUST-000426,Nyarugenge,Nyakabanda,Munanira II,Residential,Disconnected,2021-07-29,-1.965463,30.075011
CUST-000427,Gasabo,Nduba,Muremure,Residential,Suspended,2021-01-16,-1.922619,30.113561
CUST-000428,Kicukiro,Kigarama,Bwerankori,Residential,Active,2023-08-24,-2.011669,30.145132
CUST-000429,Gasabo,Rutunga,Indatemwa,Residential,Active,2021-04-17,-1.870404,30.120052
CUST-000430,Kicukiro,Gahanga,Rwabutenge,Residential,Disconnected,2020-04-04,-2.021056,30.065596
CUST-000431,Gasabo,Jali,Nyabuliba,Residential,Active,2022-01-24,-1.844556,30.159452
CUST-000432,Gasabo,Kinyinya,Murama,Residential,Active,2023-04-14,-1.89365,30.106011
CUST-000433,Nyarugenge,Mageragere,Nyarufunzo,Residential,Active,2025-12-09,-1.996352,30.031548
CUST-000434,Gasabo,Bumbogo,Nyabikenke,Residential,Active,2023-09-18,-1.875572,30.134176
CUST-000435,Kicukiro,Gikondo,Kanserege,Residential,Active,2024-03-02,-1.925179,30.085674
CUST-000436,Gasabo,Rutunga,Gasabo,Residential,Active,2025-07-17,-1.881069,30.121199
CUST-000437,Gasabo,Bumbogo,Ngara,Residential,Active,2025-07-18,-1.901197,30.179952
CUST-000438,Kicukiro,Gatenga,Karambo,Residential,Active,2025-09-21,-1.948042,30.1625
CUST-000439,Gasabo,Rutunga,Kigabiro,Residential,Active,2024-01-25,-1.863329,30.097027
CUST-000440,Nyarugenge,Muhima,Kabeza,Non-Residential,Disconnected,2020-11-20,-1.957592,30.03952
CUST-000441,Nyarugenge,Kimisagara,Kamuhoza,Residential,Suspended,2020-11-11,-1.930244,30.080548
CUST-000442,Gasabo,Kinyinya,Kagugu,Residential,Disconnected,2025-04-11,-1.89505,30.10158
CUST-000443,Nyarugenge,Mageragere,Nyarurenzi,Public Taps,Active,2023-11-08,-2.032387,30.052336
CUST-000444,Gasabo,Jabana,Kabuye,Residential,Active,2025-06-09,-1.858435,30.114922
CUST-000445,Nyarugenge,Nyarugenge,Agatare,Residential,Active,2024-12-05,-1.977558,30.093854
CUST-000446,Gasabo,Rutunga,Kibenga,Residential,Active,2020-11-04,-1.87007,30.089425
CUST-000447,Gasabo,Gatsata,Nyamugari,Residential,Disconnected,2020-12-29,-1.906111,30.129568
CUST-000448,Gasabo,Ndera,Masoro,Residential,Disconnected,2021-03-28,-1.864035,30.123101
CUST-000449,Gasabo,Kinyinya,Gacuriro,Residential,Active,2022-04-29,-1.9169,30.155272
CUST-000450,Nyarugenge,Rwezamenyo,Rwezamenyo I,Residential,Disconnected,2024-03-06,-1.949584,30.005774
CUST-000451,Kicukiro,Kanombe,Kabeza,Residential,Active,2020-06-21,-1.945719,30.116639
CUST-000452,Nyarugenge,Kanyinya,Nzove,Residential,Suspended,2023-10-25,-1.984035,30.04919
CUST-000453,Nyarugenge,Nyakabanda,Munanira II,Residential,Active,2022-02-26,-1.936418,30.06185
CUST-000454,Gasabo,Remera,Rukiri II,Residential,Active,2023-09-22,-1.913049,30.109307
CUST-000455,Gasabo,Nduba,Gatunga,Residential,Active,2024-07-01,-1.940057,30.123663
CUST-000456,Gasabo,Gatsata,Karuruma,Residential,Suspended,2022-02-28,-1.841976,30.133665
CUST-000457,Gasabo,Bumbogo,Ngara,Residential,Active,2021-11-26,-1.828592,30.145767
CUST-000458,Gasabo,Kimihurura,Kimihurura,Industries,Suspended,2022-01-30,-1.897632,30.100116
CUST-000459,Gasabo,Kinyinya,Gasharu,Residential,Active,2022-06-20,-1.921528,30.091081
CUST-000460,Nyarugenge,Rwezamenyo,Rwezamenyo II,Residential,Active,2020-11-01,-1.944346,30.037331
CUST-000461,Gasabo,Rusororo,Bisenga,Residential,Active,2021-08-07,-1.889378,30.155974
CUST-000462,Gasabo,Ndera,Cyaruzinge,Residential,Active,2021-11-27,-1.895038,30.095744
CUST-000463,Gasabo,Jabana,Akamatamu,Residential,Active,2024-09-13,-1.912701,30.110341
CUST-000464,Gasabo,Bumbogo,Musave,Residential,Active,2020-09-02,-1.91475,30.098556
CUST-000465,Kicukiro,Gahanga,Karembure,Residential,Active,2025-03-13,-2.009369,30.129174
CUST-000466,Gasabo,Jabana,Bweramvura,Residential,Active,2023-11-22,-1.896296,30.1062
CUST-000467,Gasabo,Kacyiru,Kibaza,Residential,Active,2025-09-21,-1.920356,30.140528
CUST-000468,Nyarugenge,Gitega,Kora,Residential,Active,2022-07-01,-1.981376,30.081874
CUST-000469,Nyarugenge,Nyakabanda,Nyakabanda I,Residential,Active,2023-11-06,-1.984888,30.023773
CUST-000470,Gasabo,Kimironko,Bibare,Non-Residential,Active,2020-02-02,-1.875918,30.123086
CUST-000471,Gasabo,Jali,Nyamitanga,Residential,Active,2022-03-24,-1.901634,30.192846
CUST-000472,Kicukiro,Gahanga,Gahanga,Residential,Disconnected,2022-01-11,-1.987392,30.102551
CUST-000473,Gasabo,Gikomero,Munini,Residential,Suspended,2021-11-16,-1.8578,30.090795
CUST-000474,Kicukiro,Masaka,Mbabe,Residential,Active,2025-04-23,-1.973527,30.160534
CUST-000475,Nyarugenge,Mageragere,Mataba,Residential,Active,2021-02-09,-1.980223,30.04583
CUST-000476,Gasabo,Rutunga,Kabaliza,Non-Residential,Active,2023-11-24,-1.948235,30.079193
CUST-000477,Gasabo,Nduba,Sha,Residential,Active,2023-06-17,-1.843357,30.175915
CUST-000478,Gasabo,Nduba,Shango,Residential,Disconnected,2021-05-23,-1.899093,30.189181
CUST-000479,Nyarugenge,Gitega,Akabahizi,Residential,Active,2020-08-05,-1.947225,30.056354
CUST-000480,Gasabo,Kimironko,Bibare,Residential,Active,2025-06-24,-1.858687,30.166763
CUST-000481,Gasabo,Remera,Rukiri I,Residential,Active,2020-01-31,-1.932649,30.180277
CUST-000482,Nyarugenge,Gitega,Kigarama,Residential,Active,2023-06-15,-1.97104,30.015435
CUST-000483,Gasabo,Gisozi,Musezero,Residential,Active,2025-07-22,-1.908262,30.057566
CUST-000484,Nyarugenge,Rwezamenyo,Rwezamenyo I,Residential,Active,2021-12-06,-1.974955,30.088789
CUST-000485,Kicukiro,Masaka,Rusheshe,Residential,Active,2020-03-19,-1.939752,30.102175
CUST-000486,Nyarugenge,Nyakabanda,Munanira I,Residential,Active,2020-05-24,-2.003321,30.019503
CUST-000487,Gasabo,Rusororo,Ruhanga,Industries,Suspended,2023-12-14,-1.877546,30.103547
CUST-000488,Gasabo,Bumbogo,Nkuzuzu,Residential,Active,2024-11-05,-1.886374,30.098309
CUST-000489,Gasabo,Gikomero,Gasagara,Residential,Active,2021-07-21,-1.882619,30.110425
CUST-000490,Gasabo,Rusororo,Gasagara,Non-Residential,Active,2020-02-06,-1.897425,30.159785
CUST-000491,Nyarugenge,Nyarugenge,Rwampara,Residential,Active,2022-09-26,-1.993142,30.01195
CUST-000492,Nyarugenge,Kigali,Rwesero,Public Taps,Active,2024-04-21,-1.988698,30.049734
CUST-000493,Gasabo,Ndera,Mukuyu,Residential,Active,2025-02-17,-1.887588,30.133479
CUST-000494,Nyarugenge,Nyamirambo,Rugarama,Industries,Disconnected,2024-10-12,-2.028968,30.019855
CUST-000495,Nyarugenge,Muhima,Ubumwe,Residential,Active,2021-06-23,-2.027324,30.073757
CUST-000496,Gasabo,Jabana,Bweramvura,Residential,Active,2024-01-10,-1.951577,30.059775
CUST-000497,Gasabo,Ndera,Cyaruzinge,Residential,Active,2021-07-21,-1.909448,30.136358
CUST-000498,Kicukiro,Kigarama,Nyarurama,Residential,Active,2023-09-01,-1.994758,30.106004
CUST-000499,Kicukiro,Gahanga,Kagasa,Public Taps,Disconnected,2021-10-18,-2.023981,30.082544
CUST-000500,Gasabo,Kimironko,Kibagabaga,Residential,Active,2024-08-02,-1.871731,30.15761
CUST-000501,Nyarugenge,Muhima,Amahoro,Residential,Active,2024-07-05,-1.98398,30.031696
CUST-000502,Gasabo,Rusororo,Kinyana,Residential,Active,2025-01-09,-1.895768,30.143037
CUST-000503,Gasabo,Nduba,Shango,Residential,Active,2025-05-31,-1.911407,30.153367
CUST-000504,Kicukiro,Kagarama,Rukatsa,Residential,Active,2024-04-27,-1.959304,30.122724
CUST-000505,Gasabo,Rusororo,Nyagahinga,Residential,Active,2022-02-07,-1.855428,30.1211
CUST-000506,Kicukiro,Gatenga,Karambo,Public Taps,Active,2020-10-23,-1.969101,30.07376
CUST-000507,Gasabo,Bumbogo,Musave,Residential,Active,2021-04-21,-1.850124,30.112479
CUST-000508,Nyarugenge,Nyamirambo,Cyivugiza,Residential,Active,2025-12-23,-1.923384,30.13399
CUST-000509,Nyarugenge,Kanyinya,Taba,Residential,Active,2022-10-25,-1.970271,30.069674
CUST-000510,Nyarugenge,Nyakabanda,Nyakabanda II,Public Taps,Transferred,2022-04-14,-1.971988,30.043914
